Trained On,Tested Against,Num Stpes,WALKING,U-STAIRS,D-STAIRS,SITTING,STANDING,LAYING
fake,fake,1000,0.4198473282442748,0.726790450928382,0.41629955947136565,0.3384401114206128,0.353099730458221,0.42218543046357615
real,real,1000,0.8909090909090909,0.7840909090909091,0.7696969696969697,0.4942084942084942,0.6855895196506551,1.0
real,fake,1000,0.0967741935483871,0.5058823529411764,0.08064516129032258,0.125,nan,0.18237454100367198
fake,real,1000,nan,0.16045197740112993,1.0,nan,nan,0.18757327080890973
fake,fake,1000,0.39907550077041604,0.7101449275362319,0.42369020501138954,0.3376251788268956,0.32286995515695066,0.4201954397394137
real,real,1000,0.8713450292397661,0.7745664739884393,0.8391608391608392,0.46688741721854304,0.688212927756654,1.0
real,fake,1000,0.1590909090909091,0.5,0.16447368421052633,0.0625,nan,0.17692307692307693
fake,real,1000,0.17421602787456447,0.1536723163841808,nan,nan,nan,0.16840882694541232
fake,fake,1000,0.4453125,0.6396396396396397,0.409683426443203,0.3264705882352941,0.3057142857142857,0.3741307371349096
real,real,1000,0.8809523809523809,0.7935483870967742,0.8581081081081081,0.5740740740740741,0.6324110671936759,1.0
real,fake,1000,0.20689655172413793,0.4,0.17857142857142858,0.0,nan,0.1809775429326288
fake,real,1000,0.16836158192090395,0.13898305084745763,1.0,nan,nan,0.18108419838523646
fake,fake,1000,0.39558823529411763,0.7109004739336493,0.411214953271028,0.3640416047548291,0.31602373887240354,0.3560830860534125
real,real,1000,0.9011627906976745,0.7529411764705882,0.7872340425531915,0.5272727272727272,0.672,1.0
real,fake,1000,0.2608695652173913,0.5,0.14457831325301204,0.09090909090909091,nan,0.1774193548387097
fake,real,1000,0.18223234624145787,0.15028248587570622,1.0,nan,nan,0.17995444191343962
fake,fake,1000,0.35209424083769636,0.7018779342723005,0.4117647058823529,0.3476190476190476,0.30042918454935624,0.4058641975308642
real,real,1000,0.9276315789473685,0.8175675675675675,0.8283582089552238,0.57,0.61003861003861,1.0
real,fake,1000,0.1875,0.14285714285714285,0.14009661835748793,0.06666666666666667,nan,0.17865429234338748
fake,real,1000,0.16551724137931034,0.1401129943502825,1.0,nan,nan,0.1889400921658986
fake,fake,1000,0.4368131868131868,0.6659192825112108,0.4306930693069307,0.32200886262924666,0.3507692307692308,0.41379310344827586
real,real,1000,0.5302491103202847,0.5872340425531914,0.43283582089552236,0.4708333333333333,0.6764705882352942,1.0
real,fake,1000,0.09523809523809523,0.07936507936507936,0.3060428849902534,0.2037533512064343,0.7349397590361446,0.6225806451612903
fake,real,1000,0.0,0.625,0.2976190476190476,0.5714285714285714,0.5789473684210527,1.0
fake,fake,1000,0.4935064935064935,0.5644859813084112,0.8841463414634146,0.643652561247216,0.9394904458598726,0.9901315789473685
real,real,1000,0.7111111111111111,0.645933014354067,0.5106382978723404,0.5309090909090909,0.6264591439688716,1.0
real,fake,1000,0.2403846153846154,0.1262135922330097,0.22847682119205298,0.13114754098360656,0.0,0.33643122676579923
fake,real,1000,nan,0.46,0.17847025495750707,nan,0.4880239520958084,0.42606516290726815
fake,fake,1000,0.4409722222222222,0.6455142231947484,0.5473098330241187,0.6,0.5583941605839416,0.6852791878172588
real,real,1000,0.596078431372549,0.5893719806763285,0.4901185770750988,0.5390334572490706,0.6007751937984496,1.0
real,fake,1000,0.05755395683453238,0.5,0.5648854961832062,0.2028985507246377,0.34146341463414637,0.18298368298368298
fake,real,1000,0.36556603773584906,0.3089622641509434,0.9,0.5,0.506993006993007,0.7425742574257426
fake,fake,1000,0.7226277372262774,0.71875,0.7401574803149606,0.672209026128266,0.7230392156862745,0.8724637681159421
real,real,1000,0.5458015267175572,0.6555023923444976,0.4218181818181818,0.4496124031007752,0.6535433070866141,1.0
real,fake,1000,0.07006369426751592,0.5,0.46153846153846156,0.14925373134328357,0.3181818181818182,0.1885245901639344
fake,real,1000,0.35167464114832536,0.3547619047619048,0.8,nan,0.5622641509433962,0.36774193548387096
fake,fake,1000,0.7777777777777778,0.6745843230403801,0.7223650385604113,0.7420289855072464,0.7904040404040404,0.9198717948717948
real,real,1000,0.5546558704453441,0.5758928571428571,0.4473684210526316,0.501779359430605,0.6037735849056604,1.0
real,fake,1000,0.0392156862745098,0.5785714285714286,0.5364238410596026,0.15463917525773196,0.23728813559322035,0.2010178117048346
fake,real,1000,0.3480392156862745,0.3382352941176471,0.8571428571428571,0.0,0.49814126394052044,0.35208333333333336
fake,fake,1000,0.7085427135678392,0.683698296836983,0.7212713936430318,0.7978142076502732,0.7413793103448276,0.9204892966360856
real,real,1000,0.5317460317460317,0.5619834710743802,0.4385245901639344,0.539568345323741,0.5615942028985508,1.0
real,fake,1000,0.023809523809523808,0.07894736842105263,0.9278350515463918,0.25181159420289856,0.8125,0.5844155844155844
fake,real,1000,0.4017094017094017,0.7477477477477478,0.3022670025188917,0.9565217391304348,0.48881789137380194,1.0
fake,fake,1000,0.49230769230769234,0.5173674588665448,0.8909090909090909,0.6968215158924206,0.915625,0.978125
real,real,1000,0.5708955223880597,0.6865671641791045,0.4099616858237548,0.4584837545126354,0.664,1.0
real,fake,1000,0.018292682926829267,0.5818181818181818,0.6056338028169014,0.2204724409448819,0.22857142857142856,0.21438263229308005
fake,real,1000,0.3925925925925926,0.35046728971962615,nan,0.0,0.5328185328185329,0.4072164948453608
fake,fake,1000,0.7311827956989247,0.7318840579710145,0.7468354430379747,0.7352941176470589,0.6895734597156398,0.9104046242774566
real,real,1000,0.5836431226765799,0.5080645161290323,0.42124542124542125,0.49458483754512633,0.6192307692307693,1.0
