Trained On,Tested Against,Num Stpes,WALKING,U-STAIRS,D-STAIRS,SITTING,STANDING,LAYING
real,real,1000,0.9791666666666666,0.9758064516129032,0.9487179487179487,0.9715909090909091,0.9875,1.0
real,fake,1000,0.008928571428571428,0.0033333333333333335,0.10861423220973783,0.006968641114982578,0.0,0.5133333333333333
fake,real,1000,1.0,1.0,0.1282051282051282,0.0,0.0,1.0
fake,fake,1000,0.9464285714285714,0.99,0.651685393258427,0.759581881533101,0.7354838709677419,0.88
real,real,1000,0.9490445859872612,0.965034965034965,0.928,0.9338842975206612,0.9470588235294117,1.0
real,fake,1000,0.041666666666666664,0.046875,0.5395189003436426,0.5033112582781457,0.6161616161616161,0.6390728476821192
fake,real,1000,0.0,0.24475524475524477,1.0,0.03305785123966942,0.9705882352941176,0.9881656804733728
fake,fake,1000,0.9236111111111112,0.94375,0.9965635738831615,0.956953642384106,0.9932659932659933,0.9966887417218543
real,real,1000,0.9411764705882353,0.9574468085106383,0.9523809523809523,0.9798657718120806,0.9877300613496932,1.0
real,fake,1000,0.16233766233766234,0.041666666666666664,0.23154362416107382,0.1891891891891892,0.0,0.6581818181818182
fake,real,1000,0.0,0.16312056737588654,1.0,0.0,1.0,1.0
fake,fake,1000,0.8246753246753247,0.9455128205128205,0.9899328859060402,0.8614864864864865,0.9839228295819936,0.9818181818181818
real,real,1000,0.9806451612903225,0.9312977099236641,0.8985507246376812,0.9666666666666667,0.9627329192546584,1.0
real,fake,1000,0.02666666666666667,0.23509933774834438,0.24584717607973422,0.09491525423728814,0.14093959731543623,0.5164473684210527
fake,real,1000,1.0,1.0,0.06521739130434782,0.04666666666666667,0.9006211180124224,1.0
fake,fake,1000,0.99,0.9900662251655629,0.9368770764119602,0.9593220338983051,0.9899328859060402,0.9901315789473685
real,real,1000,0.959731543624161,0.9194630872483222,0.9508196721311475,0.943089430894309,0.9707602339181286,1.0
real,fake,1000,0.03333333333333333,0.26223776223776224,0.2185430463576159,0.1079136690647482,0.11075949367088607,0.3194444444444444
fake,real,1000,0.9865771812080537,1.0,0.03278688524590164,0.0,0.8713450292397661,1.0
fake,fake,1000,0.996969696969697,0.993006993006993,0.9304635761589404,0.920863309352518,0.990506329113924,0.9965277777777778
real,real,1000,0.9647887323943662,0.9347826086956522,0.9296875,0.9657534246575342,0.9876543209876543,1.0
real,fake,1000,0.02120141342756184,0.2872340425531915,0.26129032258064516,0.09316770186335403,0.09302325581395349,0.26158940397350994
fake,real,1000,1.0,1.0,0.046875,0.0,0.8271604938271605,1.0
fake,fake,1000,0.9964664310954063,0.9964539007092199,0.9516129032258065,0.906832298136646,1.0,0.9966887417218543
real,real,1000,0.9178082191780822,0.9444444444444444,0.8842975206611571,0.9146341463414634,0.9748427672955975,1.0
real,fake,1000,0.01056338028169014,0.039473684210526314,0.3010033444816054,0.4602649006622517,0.2635135135135135,1.0
fake,real,1000,0.3219178082191781,0.5763888888888888,0.9917355371900827,0.13414634146341464,0.9622641509433962,0.9933774834437086
fake,fake,1000,0.9014084507042254,0.930921052631579,0.9832775919732442,0.9437086092715232,0.9898648648648649,0.9936507936507937
real,real,1000,0.95625,0.92,0.9067796610169492,0.9621212121212122,0.9940119760479041,1.0
real,fake,1000,0.01098901098901099,0.3127035830618892,0.26791277258566976,0.09722222222222222,0.05405405405405406,0.5015873015873016
fake,real,1000,0.99375,1.0,0.0,0.0,0.8263473053892215,1.0
fake,fake,1000,0.9963369963369964,0.9869706840390879,0.9190031152647975,0.9548611111111112,0.9831081081081081,1.0
real,real,1000,0.9631901840490797,0.9333333333333333,0.905511811023622,0.9319727891156463,0.9640718562874252,1.0
real,fake,1000,0.014035087719298246,0.03873239436619718,0.3170731707317073,0.33753943217665616,0.43050847457627117,1.0
fake,real,1000,0.18404907975460122,0.5851851851851851,0.9606299212598425,0.1836734693877551,0.9940119760479041,1.0
