Trained On,Tested Against,Num Stpes,WALKING,U-STAIRS,D-STAIRS,SITTING,STANDING,LAYING
fake,fake,1000,0.8966666666666666,0.9111111111111111,0.91,0.8788888888888889,0.905,0.9983333333333333
real,real,1000,0.9785310734463277,0.9491525423728814,0.9638418079096045,0.8361581920903954,0.8983050847457628,1.0
real,fake,1000,0.8205555555555556,0.83,0.7311111111111112,0.835,0.8088888888888889,0.6444444444444445
fake,real,1000,0.20225988700564973,0.18983050847457628,0.15028248587570622,0.8327683615819209,0.8169491525423729,0.18192090395480226
fake,fake,1000,0.7472222222222222,0.7166666666666667,0.7561111111111111,0.8066666666666666,0.8444444444444444,0.8422222222222222
real,real,1000,0.8564971751412429,0.8621468926553673,0.8259887005649718,0.8305084745762712,0.8757062146892656,1.0
real,fake,1000,0.84,0.855,0.8094444444444444,0.8233333333333334,0.8655555555555555,0.9316666666666666
fake,real,1000,0.7717514124293785,0.8576271186440678,0.8169491525423729,0.8158192090395481,0.8576271186440678,1.0
fake,fake,1000,0.8244444444444444,0.8655555555555555,0.8205555555555556,0.8461111111111111,0.875,1.0
real,real,1000,0.8225988700564971,0.888135593220339,0.8045197740112995,0.8429378531073446,0.8779661016949153,1.0
real,fake,1000,0.8294444444444444,0.7583333333333333,0.44222222222222224,0.8222222222222222,0.8155555555555556,0.865
fake,real,1000,0.8361581920903954,0.3751412429378531,0.6836158192090396,0.8406779661016949,0.8248587570621468,0.607909604519774
fake,fake,1000,0.7838888888888889,0.6872222222222222,0.6977777777777778,0.8472222222222222,0.8505555555555555,1.0
real,real,1000,0.8463276836158192,0.8723163841807909,0.8045197740112995,0.8293785310734463,0.8677966101694915,1.0
real,fake,1000,0.7061111111111111,0.6966666666666667,0.8066666666666666,0.7688888888888888,0.8744444444444445,0.8594444444444445
fake,real,1000,0.7242937853107345,0.7107344632768362,0.7333333333333333,0.8305084745762712,0.8338983050847457,1.0
fake,fake,1000,0.7344444444444445,0.7488888888888889,0.7461111111111111,0.835,0.875,0.9988888888888889
real,real,1000,0.9220338983050848,0.9344632768361582,0.9299435028248587,0.8338983050847457,0.8926553672316384,1.0
real,fake,1000,0.8755555555555555,0.9227777777777778,0.8738888888888889,0.8333333333333334,0.8894444444444445,0.9966666666666667
fake,real,1000,0.8689265536723164,0.9129943502824859,0.8870056497175142,0.8090395480225989,0.864406779661017,1.0
fake,fake,1000,0.8966666666666666,0.9361111111111111,0.8994444444444445,0.8522222222222222,0.9033333333333333,1.0
real,real,1000,0.8689265536723164,0.9107344632768362,0.807909604519774,0.8429378531073446,0.8598870056497175,1.0
real,fake,1000,0.8244444444444444,0.7033333333333334,0.6788888888888889,0.7383333333333333,0.8227777777777778,0.9038888888888889
fake,real,1000,0.7819209039548023,0.5502824858757062,0.688135593220339,0.8225988700564971,0.7988700564971751,1.0
fake,fake,1000,0.84,0.8738888888888889,0.8294444444444444,0.985,0.8883333333333333,0.9972222222222222
real,real,1000,0.8768361581920904,0.896045197740113,0.8180790960451978,0.8305084745762712,0.8576271186440678,1.0
real,fake,1000,0.8461111111111111,0.705,0.7916666666666666,0.7422222222222222,0.8011111111111111,0.8838888888888888
fake,real,1000,0.7491525423728813,0.8689265536723164,0.7435028248587571,0.8338983050847457,0.8440677966101695,1.0
fake,fake,1000,0.8538888888888889,0.9727777777777777,0.8488888888888889,0.875,0.8666666666666667,0.9994444444444445
real,real,1000,0.847457627118644,0.8926553672316384,0.8180790960451978,0.8519774011299435,0.8757062146892656,1.0
real,fake,1000,0.85,0.82,0.825,0.8033333333333333,0.8438888888888889,0.8805555555555555
fake,real,1000,0.7796610169491526,0.7389830508474576,0.7615819209039548,0.8158192090395481,0.8406779661016949,1.0
fake,fake,1000,0.8127777777777778,0.7211111111111111,0.7838888888888889,0.8238888888888889,0.8638888888888889,1.0
real,real,1000,0.919774011299435,0.9457627118644067,0.9129943502824859,0.8576271186440678,0.8915254237288136,1.0
real,fake,1000,0.8805555555555555,0.9044444444444445,0.8633333333333333,0.8388888888888889,0.88,0.9972222222222222
fake,real,1000,0.8508474576271187,0.9152542372881356,0.8779661016949153,0.8214689265536723,0.8632768361581921,1.0
fake,fake,1000,0.8916666666666667,0.9411111111111111,0.8977777777777778,0.8777777777777778,0.9083333333333333,1.0
real,real,1000,0.9129943502824859,0.9378531073446328,0.8847457627118644,0.8361581920903954,0.8870056497175142,1.0
real,fake,1000,0.8694444444444445,0.8788888888888889,0.8338888888888889,0.8483333333333334,0.8638888888888889,1.0
